run_id,run_at,config_name,config_description,period,timeframe,dynamic_positions,dynamic_threshold,min_score,indicators,symbol,initial_balance,final_balance,profit_30d,profit_60d,profit_90d,total_trades,winning_trades,losing_trades,neutral_skipped,total_signals,win_rate,avg_win_pct,avg_loss_pct,total_return_pct,max_drawdown_pct,profit_factor,sharpe_approx
bt_20260301_082538_btc_v2_core_dynamic_on,2026-03-01T08:25:38.419452,btc_v2_core_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,9259.0,-777.05,-740.9,-740.9,19,5,14,658,677,26.3,21.21,-30.66,-7.41,10.39,0.25,-6.59
bt_20260301_082539_xau_v3_exp_base,2026-03-01T08:25:39.746684,xau_v3_exp_base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,11536.0,30.3,152.32,152.32,37,19,18,84632,84669,51.4,8.02,-5.56,15.36,2.65,1.52,1.5
bt_20260301_082543_btc_v2_core_dynamic_on,2026-03-01T08:25:43.193655,btc_v2_core_dynamic_on,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,925053.0,-603.1,-931.9,4925.29,503,318,185,3278,3781,63.2,1.7,-1.78,9150.53,14.92,1.65,2.01
bt_20260301_082545_xau_v3_exp_scalp,2026-03-01T08:25:45.691116,xau_v3_exp_scalp,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,9259.0,-777.05,-740.9,-740.9,19,5,14,658,677,26.3,21.21,-30.66,-7.41,10.39,0.25,-6.59
bt_20260301_082600_xau_v3_exp_scalp,2026-03-01T08:26:01.588999,xau_v3_exp_scalp,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,925053.0,-603.1,-931.9,4925.29,503,318,185,3278,3781,63.2,1.7,-1.78,9150.53,14.92,1.65,2.01
bt_20260301_082603_xau_v3_exp_dynamic_on,2026-03-01T08:26:03.837221,xau_v3_exp_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,11536.0,30.3,152.32,152.32,37,19,18,84632,84669,51.4,8.02,-5.56,15.36,2.65,1.52,1.5
bt_20260301_082614_xau_v3_exp_btc_focused,2026-03-01T08:26:14.258015,xau_v3_exp_btc_focused,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,9259.0,-777.05,-740.9,-740.9,19,5,14,658,677,26.3,21.21,-30.66,-7.41,10.39,0.25,-6.59
bt_20260301_082620_xau_v3_exp_btc_focused,2026-03-01T08:26:20.121308,xau_v3_exp_btc_focused,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,925053.0,-603.1,-931.9,4925.29,503,318,185,3278,3781,63.2,1.7,-1.78,9150.53,14.92,1.65,2.01
bt_20260301_082621_xau_scalp_trend,2026-03-01T08:26:21.226556,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.15,"RSI,MACD,Momentum",XAU,10000.0,86978.0,590.81,263.68,-256.33,962,391,571,78225,79187,40.6,5.5,-2.92,769.78,16.19,1.29,0.68
bt_20260301_082630_xau_v2_momentum_dynamic_on,2026-03-01T08:26:30.983950,xau_v2_momentum_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,11536.0,30.3,152.32,152.32,37,19,18,84632,84669,51.4,8.02,-5.56,15.36,2.65,1.52,1.5
bt_20260301_082636_btc_v2_core_dynamic_on,2026-03-01T08:26:36.198276,btc_v2_core_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,11536.0,30.3,152.32,152.32,37,19,18,84632,84669,51.4,8.02,-5.56,15.36,2.65,1.52,1.5
bt_20260301_082645_xau_v3_exp_scalp,2026-03-01T08:26:45.078522,xau_v3_exp_scalp,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,11536.0,30.3,152.32,152.32,37,19,18,84632,84669,51.4,8.02,-5.56,15.36,2.65,1.52,1.5
bt_20260301_082652_xau_v2_momentum_scalp,2026-03-01T08:26:52.399098,xau_v2_momentum_scalp,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,9259.0,-777.05,-740.9,-740.9,19,5,14,658,677,26.3,21.21,-30.66,-7.41,10.39,0.25,-6.59
bt_20260301_082659_xag_v3_exp_base,2026-03-01T08:26:59.265241,xag_v3_exp_base,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,9259.0,-777.05,-740.9,-740.9,19,5,14,658,677,26.3,21.21,-30.66,-7.41,10.39,0.25,-6.59
bt_20260301_082701_xau_v2_momentum_scalp,2026-03-01T08:27:01.785620,xau_v2_momentum_scalp,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,925053.0,-603.1,-931.9,4925.29,503,318,185,3278,3781,63.2,1.7,-1.78,9150.53,14.92,1.65,2.01
bt_20260301_082706_btc_v2_core_scalp,2026-03-01T08:27:06.850564,btc_v2_core_scalp,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,9259.0,-777.05,-740.9,-740.9,19,5,14,658,677,26.3,21.21,-30.66,-7.41,10.39,0.25,-6.59
bt_20260301_082708_xag_v3_exp_base,2026-03-01T08:27:08.739136,xag_v3_exp_base,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,925053.0,-603.1,-931.9,4925.29,503,318,185,3278,3781,63.2,1.7,-1.78,9150.53,14.92,1.65,2.01
bt_20260301_082717_btc_v2_core_scalp,2026-03-01T08:27:17.293373,btc_v2_core_scalp,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,925053.0,-603.1,-931.9,4925.29,503,318,185,3278,3781,63.2,1.7,-1.78,9150.53,14.92,1.65,2.01
bt_20260301_082743_xag_v3_exp_dynamic_on,2026-03-01T08:27:43.462531,xag_v3_exp_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,9259.0,-777.05,-740.9,-740.9,19,5,14,658,677,26.3,21.21,-30.66,-7.41,10.39,0.25,-6.59
bt_20260301_082751_xau_v3_exp_btc_focused,2026-03-01T08:27:51.718376,xau_v3_exp_btc_focused,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,11536.0,30.3,152.32,152.32,37,19,18,84632,84669,51.4,8.02,-5.56,15.36,2.65,1.52,1.5
bt_20260301_082753_xag_v3_exp_dynamic_on,2026-03-01T08:27:53.637922,xag_v3_exp_dynamic_on,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,925053.0,-603.1,-931.9,4925.29,503,318,185,3278,3781,63.2,1.7,-1.78,9150.53,14.92,1.65,2.01
bt_20260301_082808_xag_v3_exp_scalp,2026-03-01T08:28:08.073483,xag_v3_exp_scalp,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,9259.0,-777.05,-740.9,-740.9,19,5,14,658,677,26.3,21.21,-30.66,-7.41,10.39,0.25,-6.59
bt_20260301_082835_xag_v3_exp_scalp,2026-03-01T08:28:35.410700,xag_v3_exp_scalp,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,925053.0,-603.1,-931.9,4925.29,503,318,185,3278,3781,63.2,1.7,-1.78,9150.53,14.92,1.65,2.01
bt_20260301_082849_xag_v3_exp_btc_focused,2026-03-01T08:28:49.453014,xag_v3_exp_btc_focused,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,9259.0,-777.05,-740.9,-740.9,19,5,14,658,677,26.3,21.21,-30.66,-7.41,10.39,0.25,-6.59
bt_20260301_082900_xag_v3_exp_btc_focused,2026-03-01T08:29:00.595421,xag_v3_exp_btc_focused,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,925053.0,-603.1,-931.9,4925.29,503,318,185,3278,3781,63.2,1.7,-1.78,9150.53,14.92,1.65,2.01
bt_20260301_082925_xau_v2_momentum_scalp,2026-03-01T08:29:25.192080,xau_v2_momentum_scalp,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,11536.0,30.3,152.32,152.32,37,19,18,84632,84669,51.4,8.02,-5.56,15.36,2.65,1.52,1.5
bt_20260301_082934_xag_v3_exp_base,2026-03-01T08:29:34.901610,xag_v3_exp_base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,11536.0,30.3,152.32,152.32,37,19,18,84632,84669,51.4,8.02,-5.56,15.36,2.65,1.52,1.5
bt_20260301_082945_btc_v2_core_scalp,2026-03-01T08:29:45.172140,btc_v2_core_scalp,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,11536.0,30.3,152.32,152.32,37,19,18,84632,84669,51.4,8.02,-5.56,15.36,2.65,1.52,1.5
bt_20260301_082952_xau_v2_momentum_btc_focused,2026-03-01T08:29:52.695212,xau_v2_momentum_btc_focused,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,9259.0,-777.05,-740.9,-740.9,19,5,14,658,677,26.3,21.21,-30.66,-7.41,10.39,0.25,-6.59
bt_20260301_082956_xag_v3_exp_dynamic_on,2026-03-01T08:29:56.685021,xag_v3_exp_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,11536.0,30.3,152.32,152.32,37,19,18,84632,84669,51.4,8.02,-5.56,15.36,2.65,1.52,1.5
bt_20260301_083001_xau_v2_momentum_btc_focused,2026-03-01T08:30:01.139223,xau_v2_momentum_btc_focused,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,925053.0,-603.1,-931.9,4925.29,503,318,185,3278,3781,63.2,1.7,-1.78,9150.53,14.92,1.65,2.01
bt_20260301_083016_xau_v3_exp,2026-03-01T08:30:17.007395,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,all,60m,GOOD,4113,5 months,True,0.2,0.25,"RSI,Momentum",XAG,10000.0,9161.0,-1020.0,-838.9,-838.9,20,5,15,583,603,25.0,67.36,-40.45,-8.39,19.6,0.56,-3.8
bt_20260301_083020_btc_v2_core_btc_focused,2026-03-01T08:30:20.829678,btc_v2_core_btc_focused,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,9259.0,-777.05,-740.9,-740.9,19,5,14,658,677,26.3,21.21,-30.66,-7.41,10.39,0.25,-6.59
bt_20260301_083030_xau_v3_exp,2026-03-01T08:30:30.605464,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.2,"RSI,Momentum",BTC,10000.0,21130.0,-909.41,-1405.08,-2088.78,315,131,184,4527,4842,41.6,2.52,-1.39,111.3,28.96,1.29,1.09
bt_20260301_083033_btc_v2_core_btc_focused,2026-03-01T08:30:33.714944,btc_v2_core_btc_focused,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,925053.0,-603.1,-931.9,4925.29,503,318,185,3278,3781,63.2,1.7,-1.78,9150.53,14.92,1.65,2.01
bt_20260301_083040_xag_v3_exp_scalp,2026-03-01T08:30:40.049303,xag_v3_exp_scalp,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,11536.0,30.3,152.32,152.32,37,19,18,84632,84669,51.4,8.02,-5.56,15.36,2.65,1.52,1.5
bt_20260301_083048_xag_v3_exp,2026-03-01T08:30:48.708116,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,all,60m,GOOD,4113,5 months,True,0.2,0.15,"RSI,Momentum",XAG,10000.0,12761.0,2375.94,2761.1,2761.1,46,23,23,298,344,50.0,70.73,-40.6,27.61,10.91,1.74,3.54
bt_20260301_083101_xag_v3_exp,2026-03-01T08:31:01.181208,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.2,"RSI,Momentum",BTC,10000.0,21130.0,-909.41,-1405.08,-2088.78,315,131,184,4527,4842,41.6,2.52,-1.39,111.3,28.96,1.29,1.09
bt_20260301_083119_xag_v3_exp_btc_focused,2026-03-01T08:31:19.686064,xag_v3_exp_btc_focused,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,11536.0,30.3,152.32,152.32,37,19,18,84632,84669,51.4,8.02,-5.56,15.36,2.65,1.52,1.5
bt_20260301_083211_xau_v2_momentum_btc_focused,2026-03-01T08:32:11.884201,xau_v2_momentum_btc_focused,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,11536.0,30.3,152.32,152.32,37,19,18,84632,84669,51.4,8.02,-5.56,15.36,2.65,1.52,1.5
bt_20260301_083223_base,2026-03-01T08:32:23.568461,base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,11536.0,30.3,152.32,152.32,37,19,18,84632,84669,51.4,8.02,-5.56,15.36,2.65,1.52,1.5
bt_20260301_083225_xau_v3_exp,2026-03-01T08:32:25.173584,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,Momentum",XAU,10000.0,609687.0,1185.54,442.72,-609.39,962,391,571,78225,79187,40.6,5.5,-2.92,5996.87,30.27,1.29,0.68
bt_20260301_083233_btc_v2_core_btc_focused,2026-03-01T08:32:33.528326,btc_v2_core_btc_focused,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,11536.0,30.3,152.32,152.32,37,19,18,84632,84669,51.4,8.02,-5.56,15.36,2.65,1.52,1.5
bt_20260301_083233_base,2026-03-01T08:32:33.959226,base,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,9259.0,-777.05,-740.9,-740.9,19,5,14,658,677,26.3,21.21,-30.66,-7.41,10.39,0.25,-6.59
bt_20260301_083241_btc_v3_exp,2026-03-01T08:32:41.231450,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,all,60m,GOOD,4113,5 months,True,0.2,0.25,"RSI,Momentum",XAG,10000.0,9161.0,-1020.0,-838.9,-838.9,20,5,15,583,603,25.0,67.36,-40.45,-8.39,19.6,0.56,-3.8
bt_20260301_083245_base,2026-03-01T08:32:45.090580,base,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,925053.0,-603.1,-931.9,4925.29,503,318,185,3278,3781,63.2,1.7,-1.78,9150.53,14.92,1.65,2.01
bt_20260301_083249_btc_v3_exp,2026-03-01T08:32:49.235828,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.15,"RSI,Momentum",BTC,10000.0,20971.0,-1875.4,-2557.94,-2966.1,492,198,294,3211,3703,40.2,2.09,-1.43,109.71,48.34,0.99,-0.06
bt_20260301_083249_xag_v3_exp,2026-03-01T08:32:49.898941,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,27239.0,566.94,320.38,-108.35,103,54,49,84097,84200,52.4,21.56,-9.01,172.39,13.96,2.64,3.56
bt_20260301_083255_btc_v2_safe,2026-03-01T08:32:55.567916,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,all,60m,GOOD,4113,5 months,True,0.25,0.3,"RSI,MACD,Momentum,ADX",XAG,10000.0,9342.0,-515.27,-657.55,-657.55,13,2,11,708,721,15.4,4.31,-31.56,-6.58,6.75,0.02,-11.25
bt_20260301_083302_btc_v2_safe,2026-03-01T08:33:03.019490,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,recent,60m,LIMITED,7063,~1 month,True,0.25,0.2,"RSI,MACD,Momentum,ADX",BTC,10000.0,124449.0,-219.71,-286.81,3714.75,319,212,107,4742,5061,66.5,1.88,-1.92,1144.49,5.87,1.95,2.71
bt_20260301_083409_btc_v3_exp,2026-03-01T08:34:09.690348,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,27239.0,566.94,320.38,-108.35,103,54,49,84097,84200,52.4,21.56,-9.01,172.39,13.96,2.64,3.56
bt_20260301_083422_btc_v2_safe,2026-03-01T08:34:22.440961,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,MACD,Momentum,ADX",XAU,10000.0,11139.0,22.73,115.17,115.17,37,19,18,84632,84669,51.4,8.02,-5.56,11.39,1.99,1.52,1.5
bt_20260301_083430_btc_v3_exp_dynamic_on,2026-03-01T08:34:30.492171,btc_v3_exp_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,9259.0,-777.05,-740.9,-740.9,19,5,14,658,677,26.3,21.21,-30.66,-7.41,10.39,0.25,-6.59
bt_20260301_083436_btc_v3_exp_dynamic_on,2026-03-01T08:34:36.600927,btc_v3_exp_dynamic_on,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,925053.0,-603.1,-931.9,4925.29,503,318,185,3278,3781,63.2,1.7,-1.78,9150.53,14.92,1.65,2.01
bt_20260301_083438_dynamic_on,2026-03-01T08:34:38.390268,dynamic_on,Base + dynamic positions enabled,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,11536.0,30.3,152.32,152.32,37,19,18,84632,84669,51.4,8.02,-5.56,15.36,2.65,1.52,1.5
bt_20260301_083448_btc_v2_safe_dynamic_on,2026-03-01T08:34:48.297659,btc_v2_safe_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,9259.0,-777.05,-740.9,-740.9,19,5,14,658,677,26.3,21.21,-30.66,-7.41,10.39,0.25,-6.59
bt_20260301_083454_dynamic_on,2026-03-01T08:34:54.654691,dynamic_on,Base + dynamic positions enabled,all,60m,GOOD,4113,5 months,True,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,9259.0,-777.05,-740.9,-740.9,19,5,14,658,677,26.3,21.21,-30.66,-7.41,10.39,0.25,-6.59
bt_20260301_083454_btc_v2_safe_dynamic_on,2026-03-01T08:34:54.721232,btc_v2_safe_dynamic_on,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,925053.0,-603.1,-931.9,4925.29,503,318,185,3278,3781,63.2,1.7,-1.78,9150.53,14.92,1.65,2.01
bt_20260301_083505_dynamic_on,2026-03-01T08:35:05.420815,dynamic_on,Base + dynamic positions enabled,recent,60m,LIMITED,7063,~1 month,True,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,925053.0,-603.1,-931.9,4925.29,503,318,185,3278,3781,63.2,1.7,-1.78,9150.53,14.92,1.65,2.01
bt_20260301_083551_btc_v3_exp_dynamic_on,2026-03-01T08:35:51.345548,btc_v3_exp_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,11536.0,30.3,152.32,152.32,37,19,18,84632,84669,51.4,8.02,-5.56,15.36,2.65,1.52,1.5
bt_20260301_083606_btc_v2_safe_dynamic_on,2026-03-01T08:36:06.950455,btc_v2_safe_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,11536.0,30.3,152.32,152.32,37,19,18,84632,84669,51.4,8.02,-5.56,15.36,2.65,1.52,1.5
bt_20260301_083629_scalp,2026-03-01T08:36:29.571912,scalp,"Scalping config - more trades, shorter holds",all,60m,GOOD,85008,1 year,True,0.15,0.2,"RSI,MACD,Bollinger",XAU,10000.0,18806.0,394.87,248.04,-274.6,315,129,186,82521,82836,41.0,10.92,-4.63,88.06,11.63,1.64,1.48
bt_20260301_093407_btc_v2_core,2026-03-01T09:34:08.021584,btc_v2_core,JSON: BTC v2 Core 5m - RSI/MACD/Momentum/ADX,recent,60m,LIMITED,7063,~1 month,True,0.2,0.15,"RSI,MACD,Momentum,ADX",BTC,10000.0,20971.0,-1875.4,-2557.94,-2966.1,492,198,294,3212,3704,40.2,2.09,-1.43,109.71,48.34,0.99,-0.06
bt_20260301_093411_btc_v2_safe,2026-03-01T09:34:11.902159,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,recent,60m,LIMITED,7063,~1 month,True,0.25,0.2,"RSI,MACD,Momentum,ADX",BTC,10000.0,124449.0,-219.71,-286.81,3714.75,319,212,107,4743,5062,66.5,1.88,-1.92,1144.49,5.87,1.95,2.71
bt_20260301_093425_btc_v3_exp,2026-03-01T09:34:25.288627,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.15,"RSI,Momentum",BTC,10000.0,20971.0,-1875.4,-2557.94,-2966.1,492,198,294,3212,3704,40.2,2.09,-1.43,109.71,48.34,0.99,-0.06
bt_20260301_093449_xau_v2_momentum,2026-03-01T09:34:49.850969,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,MACD,Momentum,ADX",XAU,10000.0,609687.0,1185.54,442.72,-609.39,962,391,571,78225,79187,40.6,5.5,-2.92,5996.87,30.27,1.29,0.68
bt_20260301_093503_xag_v3_exp,2026-03-01T09:35:03.288133,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,all,60m,GOOD,4113,5 months,True,0.2,0.15,"RSI,Momentum",XAG,10000.0,12761.0,2375.94,2761.1,2761.1,46,23,23,298,344,50.0,70.73,-40.6,27.61,10.91,1.74,3.54
bt_20260301_093516_btc_scalp_trend,2026-03-01T09:35:16.957069,btc_scalp_trend,JSON: BTC Scalp Trend 5m - RSI/MAC/Momentum,recent,60m,LIMITED,7063,~1 month,True,0.15,0.15,"RSI,MACD,Momentum",BTC,10000.0,15153.0,-958.68,-1322.13,-1531.08,492,198,294,3212,3704,40.2,2.09,-1.43,51.53,27.49,0.99,-0.06
bt_20260301_093530_xau_v3_exp,2026-03-01T09:35:30.440286,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,Momentum",XAU,10000.0,609687.0,1185.54,442.72,-609.39,962,391,571,78225,79187,40.6,5.5,-2.92,5996.87,30.27,1.29,0.68
bt_20260301_093541_xau_scalp_trend,2026-03-01T09:35:41.838016,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.15,"RSI,MACD,Momentum",XAU,10000.0,86978.0,590.81,263.68,-256.33,962,391,571,78225,79187,40.6,5.5,-2.92,769.78,16.19,1.29,0.68
bt_20260301_093647_xau_v2_momentum,2026-03-01T09:36:47.235719,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,MACD,Momentum,ADX",XAU,10000.0,609687.0,1185.54,442.72,-609.39,962,391,571,78225,79187,40.6,5.5,-2.92,5996.87,30.27,1.29,0.68
